0, array(0.1166, dtype=float32), array(0.1088, dtype=float32), 0.1166, 0.1088, 0.1166, 0.1088
1, 0.4118488621407101, 0.2993567809172259, 0.4076, 0.4142, 0.1166, 0.1088
2, 0.16188807785688403, 0.3349493295686862, 0.1626, 0.1542, 0.1166, 0.1088
3, 0.48541417669888853, 0.42026019525727215, 0.486, 0.496, 0.1166, 0.1088
4, 0.4723839699474036, 0.43658730801928874, 0.469, 0.4522, 0.1108, 0.1066
5, 0.23561105824021242, 0.46685790215290585, 0.2282, 0.225, 0.114, 0.109
6, 0.8391560689688634, 0.4596424905403298, 0.8546, 0.8606, 0.1116, 0.1062
7, 0.4154169248858149, 0.4493865288451094, 0.4076, 0.4142, 0.1108, 0.1066
8, 0.12821170863388354, 0.4486221487820376, 0.1248, 0.1192, 0.1088, 0.105
9, 0.6172535570045664, 0.44764679019175546, 0.6144, 0.6198, 0.111, 0.1072
10, 0.16251396271616728, 0.4681063852864006, 0.1536, 0.1498, 0.1096, 0.1054
11, 0.7673895803822591, 0.4660620816193368, 0.78, 0.7854, 0.108, 0.1054
12, 0.7456790594736603, 0.4738392743508423, 0.7384, 0.7372, 0.108, 0.1054
13, 0.41104248865856835, 0.43958846792433376, 0.4042, 0.4036, 0.1082, 0.1048
14, 0.20110221417144747, 0.4625776993153847, 0.1994, 0.1944, 0.1096, 0.1066
15, 0.801865261378723, 0.47492085847496013, 0.8088, 0.816, 0.1082, 0.1056
16, 0.42107121518984186, 0.44981255275542975, 0.4072, 0.4192, 0.1074, 0.1028
17, 0.502992469994813, 0.45267569840602473, 0.4922, 0.4832, 0.1078, 0.1048
18, 0.23485923982122406, 0.4769373250516833, 0.2282, 0.225, 0.106, 0.1042
19, 0.7686401471638002, 0.47889010981445873, 0.78, 0.7854, 0.1072, 0.1046
20, 0.38234473755998993, 0.46756413364618205, 0.3714, 0.3764, 0.1058, 0.1044
21, 0.7413966619258097, 0.4754802594124527, 0.7384, 0.7372, 0.1078, 0.1046
22, 0.34884244580592894, 0.4545097286549191, 0.359, 0.3462, 0.1076, 0.1046
23, 0.38252984234591275, 0.4567812577520509, 0.3832, 0.3888, 0.1078, 0.1048
24, 0.23399594361636444, 0.48552788705580757, 0.2282, 0.225, 0.107, 0.1052
25, 0.7694215771710031, 0.48049463268315934, 0.78, 0.7854, 0.1074, 0.1046
26, 0.4220617309252162, 0.47033397433885615, 0.4266, 0.4314, 0.1068, 0.1038
27, 0.4649533428914374, 0.4650645610832545, 0.4702, 0.4768, 0.1076, 0.105
28, 0.23430565329964423, 0.48574045720292575, 0.2282, 0.225, 0.1072, 0.1048
29, 0.4150712118543597, 0.46771904338063974, 0.4076, 0.4142, 0.107, 0.105
30, 0.2209985517498566, 0.46937933609513677, 0.2156, 0.2168, 0.107, 0.105
31, 0.5533577403960418, 0.46688470261499515, 0.5676, 0.5712, 0.1072, 0.1052
32, 0.769684215769015, 0.48502821055754225, 0.78, 0.7854, 0.108, 0.1046
33, 0.19804708754744577, 0.4845804530311756, 0.1994, 0.1944, 0.1066, 0.105
34, 0.5293936316306125, 0.47623760969117185, 0.5462, 0.5468, 0.107, 0.105
35, 0.8051722080226261, 0.4872590162331483, 0.8088, 0.816, 0.1064, 0.1042
36, 0.22152664882182704, 0.48023957936537576, 0.2182, 0.2172, 0.1066, 0.1034
37, 0.8752161433061485, 0.4877089760315597, 0.8834, 0.8912, 0.1062, 0.1032
38, 0.18836406332482714, 0.486638640822528, 0.1716, 0.1678, 0.1064, 0.1028
39, 0.7451702719428743, 0.4831456389118075, 0.7384, 0.7372, 0.1062, 0.1034
40, 0.1883740860391436, 0.4891264672469229, 0.1716, 0.1678, 0.1064, 0.1024
41, 0.6080748496186491, 0.49055385353007186, 0.6262, 0.6198, 0.1062, 0.1026
42, 0.5530072718767837, 0.48522965915521327, 0.5676, 0.5712, 0.1068, 0.1034
43, 0.5992149708583899, 0.4832825769048366, 0.5928, 0.5932, 0.1062, 0.1026
44, 0.31198560595146446, 0.48431819396884596, 0.3294, 0.3202, 0.107, 0.1024
45, 0.19843258872242822, 0.4924726977058392, 0.1994, 0.1944, 0.1064, 0.1028
46, 0.8045751106656219, 0.492046850423022, 0.8088, 0.816, 0.1072, 0.1032
47, 0.3734382585483187, 0.4905157549687034, 0.3522, 0.3606, 0.1058, 0.1024
48, 0.19835085563062357, 0.49530387487249083, 0.1994, 0.1944, 0.106, 0.1024
49, 0.5553871285496574, 0.4925691481180398, 0.5722, 0.5766, 0.1062, 0.1028
50, 0.6127055304542497, 0.488632199344701, 0.6144, 0.6198, 0.1068, 0.103
51, 0.12752194638423783, 0.4929497221482118, 0.1248, 0.1192, 0.1064, 0.1024
52, 0.7701177979863927, 0.49230673235232425, 0.78, 0.7854, 0.1064, 0.1024
53, 0.5510146948518165, 0.48866091861090055, 0.539, 0.539, 0.1064, 0.1036
54, 0.23327202411860862, 0.49390601587297744, 0.2282, 0.225, 0.1064, 0.1028
55, 0.6183727459571416, 0.49483827867385916, 0.6318, 0.6286, 0.107, 0.1038
56, 0.7408064659594905, 0.49322934139477376, 0.7544, 0.7518, 0.1064, 0.1034
57, 0.12761348344786297, 0.4928595011871082, 0.1248, 0.1192, 0.107, 0.1036
58, 0.7454771705062447, 0.49177748520799003, 0.7384, 0.7372, 0.1062, 0.1034
